type,route_name,origin,destination,time,distance,CO2,price,olon,olat,dlon,dlat
road,Phoenix-Charlotte,Phoenix,Charlotte,36.91038888888889,3371.132,404.53584,168.5566,-112.074141,33.4484367,-80.8430827,35.2272086
road,Indianapolis-Phoenix,Indianapolis,Phoenix,30.465,2737.4667000000004,328.496004,136.87333500000003,-86.1583502,39.7683331,-112.074141,33.4484367
road,Phoenix-Indianapolis,Phoenix,Indianapolis,30.465,2737.4667000000004,328.496004,136.87333500000003,-112.074141,33.4484367,-86.1583502,39.7683331
road,Seattle-Phoenix,Seattle,Phoenix,26.478,2240.4185,268.85022000000004,112.02092500000002,-122.330062,47.6038321,-112.074141,33.4484367
road,Phoenix-Seattle,Phoenix,Seattle,26.478,2240.4185,268.85022000000004,112.02092500000002,-112.074141,33.4484367,-122.330062,47.6038321
road,Boston-Phoenix,Boston,Phoenix,48.16127777777778,4244.3421,509.32105199999995,212.217105,-71.060511,42.3554334,-112.074141,33.4484367
road,Phoenix-Boston,Phoenix,Boston,48.16127777777778,4244.3421,509.32105199999995,212.217105,-112.074141,33.4484367,-71.060511,42.3554334
road,Nashville-Phoenix,Nashville,Phoenix,29.02738888888889,2636.9768,316.437216,131.84884,-86.7742984,36.1622767,-112.074141,33.4484367
road,Phoenix-Nashville,Phoenix,Nashville,29.02738888888889,2636.9768,316.437216,131.84884,-112.074141,33.4484367,-86.7742984,36.1622767
road,Portland-Phoenix,Portland,Phoenix,24.759777777777774,2144.6613,257.359356,107.23306500000001,-122.674194,45.5202471,-112.074141,33.4484367
road,Phoenix-Portland,Phoenix,Portland,24.759777777777774,2144.6613,257.359356,107.23306500000001,-112.074141,33.4484367,-122.674194,45.5202471
road,Baltimore-Phoenix,Baltimore,Phoenix,41.447472222222224,3666.0467,439.92560399999996,183.302335,-76.610759,39.2908816,-112.074141,33.4484367
road,Phoenix-Baltimore,Phoenix,Baltimore,41.447472222222224,3666.0467,439.92560399999996,183.302335,-112.074141,33.4484367,-76.610759,39.2908816
road,Louisville-Phoenix,Louisville,Phoenix,30.71013888888889,2765.7674,331.892088,138.28837000000001,-85.759407,38.2542376,-112.074141,33.4484367
road,Phoenix-Louisville,Phoenix,Louisville,30.71013888888889,2765.7674,331.892088,138.28837000000001,-112.074141,33.4484367,-85.759407,38.2542376
road,Phoenix-San Diego,Phoenix,San Diego,6.564138888888889,571.5723,68.588676,28.578615000000003,-112.074141,33.4484367,-117.162772,32.7174202
road,San Diego-Phoenix,San Diego,Phoenix,6.564138888888889,571.5723,68.588676,28.578615000000003,-117.162772,32.7174202,-112.074141,33.4484367
road,Austin-San Diego,Austin,San Diego,22.34486111111111,2094.5654,251.347848,104.72827000000001,-97.7436995,30.2711286,-117.162772,32.7174202
road,San Diego-Austin,San Diego,Austin,22.34486111111111,2094.5654,251.347848,104.72827000000001,-117.162772,32.7174202,-97.7436995,30.2711286
road,Charlotte-San Diego,Charlotte,San Diego,42.08661111111111,3845.7798,461.49357599999996,192.28899,-80.8430827,35.2272086,-117.162772,32.7174202
road,San Diego-Charlotte,San Diego,Charlotte,42.08661111111111,3845.7798,461.49357599999996,192.28899,-117.162772,32.7174202,-80.8430827,35.2272086
road,Indianapolis-San Diego,Indianapolis,San Diego,36.875527777777776,3366.6377,403.996524,168.33188500000003,-86.1583502,39.7683331,-117.162772,32.7174202
road,San Diego-Indianapolis,San Diego,Indianapolis,36.875527777777776,3366.6377,403.996524,168.33188500000003,-117.162772,32.7174202,-86.1583502,39.7683331
road,Seattle-San Diego,Seattle,San Diego,23.87702777777778,2020.9145,242.50974,101.045725,-122.330062,47.6038321,-117.162772,32.7174202
road,San Diego-Seattle,San Diego,Seattle,23.87702777777778,2020.9145,242.50974,101.045725,-117.162772,32.7174202,-122.330062,47.6038321
road,Boston-San Diego,Boston,San Diego,54.57180555555556,4873.5132,584.821584,243.67566000000002,-71.060511,42.3554334,-117.162772,32.7174202
road,San Diego-Boston,San Diego,Boston,54.57180555555556,4873.5132,584.821584,243.67566000000002,-117.162772,32.7174202,-71.060511,42.3554334
road,Nashville-San Diego,Nashville,San Diego,35.092277777777774,3258.4487000000004,391.013844,162.92243500000004,-86.7742984,36.1622767,-117.162772,32.7174202
road,San Diego-Nashville,San Diego,Nashville,35.092277777777774,3258.4487000000004,391.013844,162.92243500000004,-117.162772,32.7174202,-86.7742984,36.1622767
road,Portland-San Diego,Portland,San Diego,20.526694444444445,1743.0965,209.17158,87.15482500000002,-122.674194,45.5202471,-117.162772,32.7174202
road,San Diego-Portland,San Diego,Portland,20.526694444444445,1743.0965,209.17158,87.15482500000002,-117.162772,32.7174202,-122.674194,45.5202471
road,Baltimore-San Diego,Baltimore,San Diego,47.858,4295.217799999999,515.4261359999999,214.76089,-76.610759,39.2908816,-117.162772,32.7174202
road,San Diego-Baltimore,San Diego,Baltimore,47.858,4295.217799999999,515.4261359999999,214.76089,-117.162772,32.7174202,-76.610759,39.2908816
road,Louisville-San Diego,Louisville,San Diego,37.120666666666665,3394.9384,407.392608,169.74692000000002,-85.759407,38.2542376,-117.162772,32.7174202
road,San Diego-Louisville,San Diego,Louisville,37.120666666666665,3394.9384,407.392608,169.74692000000002,-117.162772,32.7174202,-85.759407,38.2542376
road,Phoenix-San Diego,Phoenix,San Diego,6.564138888888889,571.5723,68.588676,28.578615000000003,-112.074141,33.4484367,-117.162772,32.7174202
road,San Diego-Phoenix,San Diego,Phoenix,6.564138888888889,571.5723,68.588676,28.578615000000003,-117.162772,32.7174202,-112.074141,33.4484367
road,Austin-San Diego,Austin,San Diego,22.34486111111111,2094.5654,251.347848,104.72827000000001,-97.7436995,30.2711286,-117.162772,32.7174202
road,San Diego-Austin,San Diego,Austin,22.34486111111111,2094.5654,251.347848,104.72827000000001,-117.162772,32.7174202,-97.7436995,30.2711286
road,Charlotte-San Diego,Charlotte,San Diego,42.08661111111111,3845.7798,461.49357599999996,192.28899,-80.8430827,35.2272086,-117.162772,32.7174202
road,San Diego-Charlotte,San Diego,Charlotte,42.08661111111111,3845.7798,461.49357599999996,192.28899,-117.162772,32.7174202,-80.8430827,35.2272086
road,Indianapolis-San Diego,Indianapolis,San Diego,36.875527777777776,3366.6377,403.996524,168.33188500000003,-86.1583502,39.7683331,-117.162772,32.7174202
road,San Diego-Indianapolis,San Diego,Indianapolis,36.875527777777776,3366.6377,403.996524,168.33188500000003,-117.162772,32.7174202,-86.1583502,39.7683331
road,Seattle-San Diego,Seattle,San Diego,23.87702777777778,2020.9145,242.50974,101.045725,-122.330062,47.6038321,-117.162772,32.7174202
road,San Diego-Seattle,San Diego,Seattle,23.87702777777778,2020.9145,242.50974,101.045725,-117.162772,32.7174202,-122.330062,47.6038321
road,Boston-San Diego,Boston,San Diego,54.57180555555556,4873.5132,584.821584,243.67566000000002,-71.060511,42.3554334,-117.162772,32.7174202
road,San Diego-Boston,San Diego,Boston,54.57180555555556,4873.5132,584.821584,243.67566000000002,-117.162772,32.7174202,-71.060511,42.3554334
road,Nashville-San Diego,Nashville,San Diego,35.092277777777774,3258.4487000000004,391.013844,162.92243500000004,-86.7742984,36.1622767,-117.162772,32.7174202
road,San Diego-Nashville,San Diego,Nashville,35.092277777777774,3258.4487000000004,391.013844,162.92243500000004,-117.162772,32.7174202,-86.7742984,36.1622767
road,Portland-San Diego,Portland,San Diego,20.526694444444445,1743.0965,209.17158,87.15482500000002,-122.674194,45.5202471,-117.162772,32.7174202
road,San Diego-Portland,San Diego,Portland,20.526694444444445,1743.0965,209.17158,87.15482500000002,-117.162772,32.7174202,-122.674194,45.5202471
road,Baltimore-San Diego,Baltimore,San Diego,47.858,4295.217799999999,515.4261359999999,214.76089,-76.610759,39.2908816,-117.162772,32.7174202
road,San Diego-Baltimore,San Diego,Baltimore,47.858,4295.217799999999,515.4261359999999,214.76089,-117.162772,32.7174202,-76.610759,39.2908816
road,Louisville-San Diego,Louisville,San Diego,37.120666666666665,3394.9384,407.392608,169.74692000000002,-85.759407,38.2542376,-117.162772,32.7174202
road,San Diego-Louisville,San Diego,Louisville,37.120666666666665,3394.9384,407.392608,169.74692000000002,-117.162772,32.7174202,-85.759407,38.2542376
road,Phoenix-San Diego,Phoenix,San Diego,6.564138888888889,571.5723,68.588676,28.578615000000003,-112.074141,33.4484367,-117.162772,32.7174202
road,San Diego-Phoenix,San Diego,Phoenix,6.564138888888889,571.5723,68.588676,28.578615000000003,-117.162772,32.7174202,-112.074141,33.4484367
road,Austin-San Diego,Austin,San Diego,22.34486111111111,2094.5654,251.347848,104.72827000000001,-97.7436995,30.2711286,-117.162772,32.7174202
road,San Diego-Austin,San Diego,Austin,22.34486111111111,2094.5654,251.347848,104.72827000000001,-117.162772,32.7174202,-97.7436995,30.2711286
road,Charlotte-San Diego,Charlotte,San Diego,42.08661111111111,3845.7798,461.49357599999996,192.28899,-80.8430827,35.2272086,-117.162772,32.7174202
road,San Diego-Charlotte,San Diego,Charlotte,42.08661111111111,3845.7798,461.49357599999996,192.28899,-117.162772,32.7174202,-80.8430827,35.2272086
road,Indianapolis-San Diego,Indianapolis,San Diego,36.875527777777776,3366.6377,403.996524,168.33188500000003,-86.1583502,39.7683331,-117.162772,32.7174202
road,San Diego-Indianapolis,San Diego,Indianapolis,36.875527777777776,3366.6377,403.996524,168.33188500000003,-117.162772,32.7174202,-86.1583502,39.7683331
road,Seattle-San Diego,Seattle,San Diego,23.87702777777778,2020.9145,242.50974,101.045725,-122.330062,47.6038321,-117.162772,32.7174202
road,San Diego-Seattle,San Diego,Seattle,23.87702777777778,2020.9145,242.50974,101.045725,-117.162772,32.7174202,-122.330062,47.6038321
road,Boston-San Diego,Boston,San Diego,54.57180555555556,4873.5132,584.821584,243.67566000000002,-71.060511,42.3554334,-117.162772,32.7174202
road,San Diego-Boston,San Diego,Boston,54.57180555555556,4873.5132,584.821584,243.67566000000002,-117.162772,32.7174202,-71.060511,42.3554334
road,Nashville-San Diego,Nashville,San Diego,35.092277777777774,3258.4487000000004,391.013844,162.92243500000004,-86.7742984,36.1622767,-117.162772,32.7174202
road,San Diego-Nashville,San Diego,Nashville,35.092277777777774,3258.4487000000004,391.013844,162.92243500000004,-117.162772,32.7174202,-86.7742984,36.1622767
road,Portland-San Diego,Portland,San Diego,20.526694444444445,1743.0965,209.17158,87.15482500000002,-122.674194,45.5202471,-117.162772,32.7174202
road,San Diego-Portland,San Diego,Portland,20.526694444444445,1743.0965,209.17158,87.15482500000002,-117.162772,32.7174202,-122.674194,45.5202471
road,Baltimore-San Diego,Baltimore,San Diego,47.858,4295.217799999999,515.4261359999999,214.76089,-76.610759,39.2908816,-117.162772,32.7174202
road,San Diego-Baltimore,San Diego,Baltimore,47.858,4295.217799999999,515.4261359999999,214.76089,-117.162772,32.7174202,-76.610759,39.2908816
road,Louisville-San Diego,Louisville,San Diego,37.120666666666665,3394.9384,407.392608,169.74692000000002,-85.759407,38.2542376,-117.162772,32.7174202
road,San Diego-Louisville,San Diego,Louisville,37.120666666666665,3394.9384,407.392608,169.74692000000002,-117.162772,32.7174202,-85.759407,38.2542376
road,Phoenix-San Diego,Phoenix,San Diego,6.564138888888889,571.5723,68.588676,28.578615000000003,-112.074141,33.4484367,-117.162772,32.7174202
road,San Diego-Phoenix,San Diego,Phoenix,6.564138888888889,571.5723,68.588676,28.578615000000003,-117.162772,32.7174202,-112.074141,33.4484367
road,Austin-San Diego,Austin,San Diego,22.34486111111111,2094.5654,251.347848,104.72827000000001,-97.7436995,30.2711286,-117.162772,32.7174202
road,San Diego-Austin,San Diego,Austin,22.34486111111111,2094.5654,251.347848,104.72827000000001,-117.162772,32.7174202,-97.7436995,30.2711286
road,Charlotte-San Diego,Charlotte,San Diego,42.08661111111111,3845.7798,461.49357599999996,192.28899,-80.8430827,35.2272086,-117.162772,32.7174202
road,San Diego-Charlotte,San Diego,Charlotte,42.08661111111111,3845.7798,461.49357599999996,192.28899,-117.162772,32.7174202,-80.8430827,35.2272086
road,Indianapolis-San Diego,Indianapolis,San Diego,36.875527777777776,3366.6377,403.996524,168.33188500000003,-86.1583502,39.7683331,-117.162772,32.7174202
road,San Diego-Indianapolis,San Diego,Indianapolis,36.875527777777776,3366.6377,403.996524,168.33188500000003,-117.162772,32.7174202,-86.1583502,39.7683331
road,Seattle-San Diego,Seattle,San Diego,23.87702777777778,2020.9145,242.50974,101.045725,-122.330062,47.6038321,-117.162772,32.7174202
road,San Diego-Seattle,San Diego,Seattle,23.87702777777778,2020.9145,242.50974,101.045725,-117.162772,32.7174202,-122.330062,47.6038321
road,Boston-San Diego,Boston,San Diego,54.57180555555556,4873.5132,584.821584,243.67566000000002,-71.060511,42.3554334,-117.162772,32.7174202
road,San Diego-Boston,San Diego,Boston,54.57180555555556,4873.5132,584.821584,243.67566000000002,-117.162772,32.7174202,-71.060511,42.3554334
road,Nashville-San Diego,Nashville,San Diego,35.092277777777774,3258.4487000000004,391.013844,162.92243500000004,-86.7742984,36.1622767,-117.162772,32.7174202
road,San Diego-Nashville,San Diego,Nashville,35.092277777777774,3258.4487000000004,391.013844,162.92243500000004,-117.162772,32.7174202,-86.7742984,36.1622767
road,Portland-San Diego,Portland,San Diego,20.526694444444445,1743.0965,209.17158,87.15482500000002,-122.674194,45.5202471,-117.162772,32.7174202
road,San Diego-Portland,San Diego,Portland,20.526694444444445,1743.0965,209.17158,87.15482500000002,-117.162772,32.7174202,-122.674194,45.5202471
road,Baltimore-San Diego,Baltimore,San Diego,47.858,4295.217799999999,515.4261359999999,214.76089,-76.610759,39.2908816,-117.162772,32.7174202
road,San Diego-Baltimore,San Diego,Baltimore,47.858,4295.217799999999,515.4261359999999,214.76089,-117.162772,32.7174202,-76.610759,39.2908816
road,Louisville-San Diego,Louisville,San Diego,37.120666666666665,3394.9384,407.392608,169.74692000000002,-85.759407,38.2542376,-117.162772,32.7174202
road,San Diego-Louisville,San Diego,Louisville,37.120666666666665,3394.9384,407.392608,169.74692000000002,-117.162772,32.7174202,-85.759407,38.2542376
road,Phoenix-San Diego,Phoenix,San Diego,6.564138888888889,571.5723,68.588676,28.578615000000003,-112.074141,33.4484367,-117.162772,32.7174202
road,San Diego-Phoenix,San Diego,Phoenix,6.564138888888889,571.5723,68.588676,28.578615000000003,-117.162772,32.7174202,-112.074141,33.4484367
road,Austin-San Diego,Austin,San Diego,22.34486111111111,2094.5654,251.347848,104.72827000000001,-97.7436995,30.2711286,-117.162772,32.7174202
road,San Diego-Austin,San Diego,Austin,22.34486111111111,2094.5654,251.347848,104.72827000000001,-117.162772,32.7174202,-97.7436995,30.2711286
road,Charlotte-San Diego,Charlotte,San Diego,42.08661111111111,3845.7798,461.49357599999996,192.28899,-80.8430827,35.2272086,-117.162772,32.7174202
road,San Diego-Charlotte,San Diego,Charlotte,42.08661111111111,3845.7798,461.49357599999996,192.28899,-117.162772,32.7174202,-80.8430827,35.2272086
road,Indianapolis-San Diego,Indianapolis,San Diego,36.875527777777776,3366.6377,403.996524,168.33188500000003,-86.1583502,39.7683331,-117.162772,32.7174202
road,San Diego-Indianapolis,San Diego,Indianapolis,36.875527777777776,3366.6377,403.996524,168.33188500000003,-117.162772,32.7174202,-86.1583502,39.7683331
road,Seattle-San Diego,Seattle,San Diego,23.87702777777778,2020.9145,242.50974,101.045725,-122.330062,47.6038321,-117.162772,32.7174202
road,San Diego-Seattle,San Diego,Seattle,23.87702777777778,2020.9145,242.50974,101.045725,-117.162772,32.7174202,-122.330062,47.6038321
road,Boston-San Diego,Boston,San Diego,54.57180555555556,4873.5132,584.821584,243.67566000000002,-71.060511,42.3554334,-117.162772,32.7174202
road,San Diego-Boston,San Diego,Boston,54.57180555555556,4873.5132,584.821584,243.67566000000002,-117.162772,32.7174202,-71.060511,42.3554334
road,Nashville-San Diego,Nashville,San Diego,35.092277777777774,3258.4487000000004,391.013844,162.92243500000004,-86.7742984,36.1622767,-117.162772,32.7174202
road,San Diego-Nashville,San Diego,Nashville,35.092277777777774,3258.4487000000004,391.013844,162.92243500000004,-117.162772,32.7174202,-86.7742984,36.1622767
road,Portland-San Diego,Portland,San Diego,20.526694444444445,1743.0965,209.17158,87.15482500000002,-122.674194,45.5202471,-117.162772,32.7174202
road,San Diego-Portland,San Diego,Portland,20.526694444444445,1743.0965,209.17158,87.15482500000002,-117.162772,32.7174202,-122.674194,45.5202471
road,Baltimore-San Diego,Baltimore,San Diego,47.858,4295.217799999999,515.4261359999999,214.76089,-76.610759,39.2908816,-117.162772,32.7174202
road,San Diego-Baltimore,San Diego,Baltimore,47.858,4295.217799999999,515.4261359999999,214.76089,-117.162772,32.7174202,-76.610759,39.2908816
road,Louisville-San Diego,Louisville,San Diego,37.120666666666665,3394.9384,407.392608,169.74692000000002,-85.759407,38.2542376,-117.162772,32.7174202
road,San Diego-Louisville,San Diego,Louisville,37.120666666666665,3394.9384,407.392608,169.74692000000002,-117.162772,32.7174202,-85.759407,38.2542376
road,Phoenix-San Diego,Phoenix,San Diego,6.564138888888889,571.5723,68.588676,28.578615000000003,-112.074141,33.4484367,-117.162772,32.7174202
road,San Diego-Phoenix,San Diego,Phoenix,6.564138888888889,571.5723,68.588676,28.578615000000003,-117.162772,32.7174202,-112.074141,33.4484367
road,Austin-San Diego,Austin,San Diego,22.34486111111111,2094.5654,251.347848,104.72827000000001,-97.7436995,30.2711286,-117.162772,32.7174202
road,San Diego-Austin,San Diego,Austin,22.34486111111111,2094.5654,251.347848,104.72827000000001,-117.162772,32.7174202,-97.7436995,30.2711286
road,Charlotte-San Diego,Charlotte,San Diego,42.08661111111111,3845.7798,461.49357599999996,192.28899,-80.8430827,35.2272086,-117.162772,32.7174202
road,San Diego-Charlotte,San Diego,Charlotte,42.08661111111111,3845.7798,461.49357599999996,192.28899,-117.162772,32.7174202,-80.8430827,35.2272086
road,Indianapolis-San Diego,Indianapolis,San Diego,36.875527777777776,3366.6377,403.996524,168.33188500000003,-86.1583502,39.7683331,-117.162772,32.7174202
road,San Diego-Indianapolis,San Diego,Indianapolis,36.875527777777776,3366.6377,403.996524,168.33188500000003,-117.162772,32.7174202,-86.1583502,39.7683331
road,Seattle-San Diego,Seattle,San Diego,23.87702777777778,2020.9145,242.50974,101.045725,-122.330062,47.6038321,-117.162772,32.7174202
road,San Diego-Seattle,San Diego,Seattle,23.87702777777778,2020.9145,242.50974,101.045725,-117.162772,32.7174202,-122.330062,47.6038321
road,Boston-San Diego,Boston,San Diego,54.57180555555556,4873.5132,584.821584,243.67566000000002,-71.060511,42.3554334,-117.162772,32.7174202
road,San Diego-Boston,San Diego,Boston,54.57180555555556,4873.5132,584.821584,243.67566000000002,-117.162772,32.7174202,-71.060511,42.3554334
road,Nashville-San Diego,Nashville,San Diego,35.092277777777774,3258.4487000000004,391.013844,162.92243500000004,-86.7742984,36.1622767,-117.162772,32.7174202
road,San Diego-Nashville,San Diego,Nashville,35.092277777777774,3258.4487000000004,391.013844,162.92243500000004,-117.162772,32.7174202,-86.7742984,36.1622767
road,Portland-San Diego,Portland,San Diego,20.526694444444445,1743.0965,209.17158,87.15482500000002,-122.674194,45.5202471,-117.162772,32.7174202
road,San Diego-Portland,San Diego,Portland,20.526694444444445,1743.0965,209.17158,87.15482500000002,-117.162772,32.7174202,-122.674194,45.5202471
road,Baltimore-San Diego,Baltimore,San Diego,47.858,4295.217799999999,515.4261359999999,214.76089,-76.610759,39.2908816,-117.162772,32.7174202
road,San Diego-Baltimore,San Diego,Baltimore,47.858,4295.217799999999,515.4261359999999,214.76089,-117.162772,32.7174202,-76.610759,39.2908816
road,Louisville-San Diego,Louisville,San Diego,37.120666666666665,3394.9384,407.392608,169.74692000000002,-85.759407,38.2542376,-117.162772,32.7174202
road,San Diego-Louisville,San Diego,Louisville,37.120666666666665,3394.9384,407.392608,169.74692000000002,-117.162772,32.7174202,-85.759407,38.2542376
road,Phoenix-San Diego,Phoenix,San Diego,6.564138888888889,571.5723,68.588676,28.578615000000003,-112.074141,33.4484367,-117.162772,32.7174202
road,San Diego-Phoenix,San Diego,Phoenix,6.564138888888889,571.5723,68.588676,28.578615000000003,-117.162772,32.7174202,-112.074141,33.4484367
road,Austin-San Diego,Austin,San Diego,22.34486111111111,2094.5654,251.347848,104.72827000000001,-97.7436995,30.2711286,-117.162772,32.7174202
road,San Diego-Austin,San Diego,Austin,22.34486111111111,2094.5654,251.347848,104.72827000000001,-117.162772,32.7174202,-97.7436995,30.2711286
road,Charlotte-San Diego,Charlotte,San Diego,42.08661111111111,3845.7798,461.49357599999996,192.28899,-80.8430827,35.2272086,-117.162772,32.7174202
road,San Diego-Charlotte,San Diego,Charlotte,42.08661111111111,3845.7798,461.49357599999996,192.28899,-117.162772,32.7174202,-80.8430827,35.2272086
road,Indianapolis-San Diego,Indianapolis,San Diego,36.875527777777776,3366.6377,403.996524,168.33188500000003,-86.1583502,39.7683331,-117.162772,32.7174202
road,San Diego-Indianapolis,San Diego,Indianapolis,36.875527777777776,3366.6377,403.996524,168.33188500000003,-117.162772,32.7174202,-86.1583502,39.7683331
road,Seattle-San Diego,Seattle,San Diego,23.87702777777778,2020.9145,242.50974,101.045725,-122.330062,47.6038321,-117.162772,32.7174202
road,San Diego-Seattle,San Diego,Seattle,23.87702777777778,2020.9145,242.50974,101.045725,-117.162772,32.7174202,-122.330062,47.6038321
road,Boston-San Diego,Boston,San Diego,54.57180555555556,4873.5132,584.821584,243.67566000000002,-71.060511,42.3554334,-117.162772,32.7174202
road,San Diego-Boston,San Diego,Boston,54.57180555555556,4873.5132,584.821584,243.67566000000002,-117.162772,32.7174202,-71.060511,42.3554334
road,Nashville-San Diego,Nashville,San Diego,35.092277777777774,3258.4487000000004,391.013844,162.92243500000004,-86.7742984,36.1622767,-117.162772,32.7174202
road,San Diego-Nashville,San Diego,Nashville,35.092277777777774,3258.4487000000004,391.013844,162.92243500000004,-117.162772,32.7174202,-86.7742984,36.1622767
road,Portland-San Diego,Portland,San Diego,20.526694444444445,1743.0965,209.17158,87.15482500000002,-122.674194,45.5202471,-117.162772,32.7174202
road,San Diego-Portland,San Diego,Portland,20.526694444444445,1743.0965,209.17158,87.15482500000002,-117.162772,32.7174202,-122.674194,45.5202471
road,Baltimore-San Diego,Baltimore,San Diego,47.858,4295.217799999999,515.4261359999999,214.76089,-76.610759,39.2908816,-117.162772,32.7174202
road,San Diego-Baltimore,San Diego,Baltimore,47.858,4295.217799999999,515.4261359999999,214.76089,-117.162772,32.7174202,-76.610759,39.2908816
road,Louisville-San Diego,Louisville,San Diego,37.120666666666665,3394.9384,407.392608,169.74692000000002,-85.759407,38.2542376,-117.162772,32.7174202
road,San Diego-Louisville,San Diego,Louisville,37.120666666666665,3394.9384,407.392608,169.74692000000002,-117.162772,32.7174202,-85.759407,38.2542376
road,Phoenix-San Diego,Phoenix,San Diego,6.564138888888889,571.5723,68.588676,28.578615000000003,-112.074141,33.4484367,-117.162772,32.7174202
road,San Diego-Phoenix,San Diego,Phoenix,6.564138888888889,571.5723,68.588676,28.578615000000003,-117.162772,32.7174202,-112.074141,33.4484367
road,Austin-San Diego,Austin,San Diego,22.34486111111111,2094.5654,251.347848,104.72827000000001,-97.7436995,30.2711286,-117.162772,32.7174202
road,San Diego-Austin,San Diego,Austin,22.34486111111111,2094.5654,251.347848,104.72827000000001,-117.162772,32.7174202,-97.7436995,30.2711286
road,Charlotte-San Diego,Charlotte,San Diego,42.08661111111111,3845.7798,461.49357599999996,192.28899,-80.8430827,35.2272086,-117.162772,32.7174202
road,San Diego-Charlotte,San Diego,Charlotte,42.08661111111111,3845.7798,461.49357599999996,192.28899,-117.162772,32.7174202,-80.8430827,35.2272086
road,Indianapolis-San Diego,Indianapolis,San Diego,36.875527777777776,3366.6377,403.996524,168.33188500000003,-86.1583502,39.7683331,-117.162772,32.7174202
road,San Diego-Indianapolis,San Diego,Indianapolis,36.875527777777776,3366.6377,403.996524,168.33188500000003,-117.162772,32.7174202,-86.1583502,39.7683331
road,Seattle-San Diego,Seattle,San Diego,23.87702777777778,2020.9145,242.50974,101.045725,-122.330062,47.6038321,-117.162772,32.7174202
road,San Diego-Seattle,San Diego,Seattle,23.87702777777778,2020.9145,242.50974,101.045725,-117.162772,32.7174202,-122.330062,47.6038321
road,Boston-San Diego,Boston,San Diego,54.57180555555556,4873.5132,584.821584,243.67566000000002,-71.060511,42.3554334,-117.162772,32.7174202
road,San Diego-Boston,San Diego,Boston,54.57180555555556,4873.5132,584.821584,243.67566000000002,-117.162772,32.7174202,-71.060511,42.3554334
road,Nashville-San Diego,Nashville,San Diego,35.092277777777774,3258.4487000000004,391.013844,162.92243500000004,-86.7742984,36.1622767,-117.162772,32.7174202
road,San Diego-Nashville,San Diego,Nashville,35.092277777777774,3258.4487000000004,391.013844,162.92243500000004,-117.162772,32.7174202,-86.7742984,36.1622767
road,Portland-San Diego,Portland,San Diego,20.526694444444445,1743.0965,209.17158,87.15482500000002,-122.674194,45.5202471,-117.162772,32.7174202
road,San Diego-Portland,San Diego,Portland,20.526694444444445,1743.0965,209.17158,87.15482500000002,-117.162772,32.7174202,-122.674194,45.5202471
road,Baltimore-San Diego,Baltimore,San Diego,47.858,4295.217799999999,515.4261359999999,214.76089,-76.610759,39.2908816,-117.162772,32.7174202
road,San Diego-Baltimore,San Diego,Baltimore,47.858,4295.217799999999,515.4261359999999,214.76089,-117.162772,32.7174202,-76.610759,39.2908816
road,Louisville-San Diego,Louisville,San Diego,37.120666666666665,3394.9384,407.392608,169.74692000000002,-85.759407,38.2542376,-117.162772,32.7174202
road,San Diego-Louisville,San Diego,Louisville,37.120666666666665,3394.9384,407.392608,169.74692000000002,-117.162772,32.7174202,-85.759407,38.2542376
road,Phoenix-San Diego,Phoenix,San Diego,6.564138888888889,571.5723,68.588676,28.578615000000003,-112.074141,33.4484367,-117.162772,32.7174202
road,San Diego-Phoenix,San Diego,Phoenix,6.564138888888889,571.5723,68.588676,28.578615000000003,-117.162772,32.7174202,-112.074141,33.4484367
road,Austin-San Diego,Austin,San Diego,22.34486111111111,2094.5654,251.347848,104.72827000000001,-97.7436995,30.2711286,-117.162772,32.7174202
road,San Diego-Austin,San Diego,Austin,22.34486111111111,2094.5654,251.347848,104.72827000000001,-117.162772,32.7174202,-97.7436995,30.2711286
road,Charlotte-San Diego,Charlotte,San Diego,42.08661111111111,3845.7798,461.49357599999996,192.28899,-80.8430827,35.2272086,-117.162772,32.7174202
road,San Diego-Charlotte,San Diego,Charlotte,42.08661111111111,3845.7798,461.49357599999996,192.28899,-117.162772,32.7174202,-80.8430827,35.2272086
road,Indianapolis-San Diego,Indianapolis,San Diego,36.875527777777776,3366.6377,403.996524,168.33188500000003,-86.1583502,39.7683331,-117.162772,32.7174202
road,San Diego-Indianapolis,San Diego,Indianapolis,36.875527777777776,3366.6377,403.996524,168.33188500000003,-117.162772,32.7174202,-86.1583502,39.7683331
road,Seattle-San Diego,Seattle,San Diego,23.87702777777778,2020.9145,242.50974,101.045725,-122.330062,47.6038321,-117.162772,32.7174202
road,San Diego-Seattle,San Diego,Seattle,23.87702777777778,2020.9145,242.50974,101.045725,-117.162772,32.7174202,-122.330062,47.6038321
road,Boston-San Diego,Boston,San Diego,54.57180555555556,4873.5132,584.821584,243.67566000000002,-71.060511,42.3554334,-117.162772,32.7174202
road,San Diego-Boston,San Diego,Boston,54.57180555555556,4873.5132,584.821584,243.67566000000002,-117.162772,32.7174202,-71.060511,42.3554334
road,Nashville-San Diego,Nashville,San Diego,35.092277777777774,3258.4487000000004,391.013844,162.92243500000004,-86.7742984,36.1622767,-117.162772,32.7174202
road,San Diego-Nashville,San Diego,Nashville,35.092277777777774,3258.4487000000004,391.013844,162.92243500000004,-117.162772,32.7174202,-86.7742984,36.1622767
